# 情境：best_practice｜說明：第一筆(職類推薦1)就命中，且廠商送出的所有職類100%都出現在前5名內（完美命中且全部可見）
情境,職缺名稱,duty0,duty1,duty2,duty3,duty4,職類推薦1,職類推薦2,職類推薦3,職類推薦4,職類推薦5,職類推薦6,職類推薦7,職類推薦8,職類推薦9,職類推薦10,命中名次,前5名覆蓋數,廠商送出數
best_practice,全家便利商店 新莊 大夜班（長期）,門市／店員／專櫃人員,售票／收銀人員,,,,門市／店員／專櫃人員,售票／收銀人員,店長／門市管理人員,休閒娛樂事業從業人員,樓面管理人員,飯店／旅館服務人員,遊樂景點工作人員,餐飲主管,金融營業人員,產品經理,1,2,2
best_practice,711統一超商晚班兼職人員(方城市門市),門市／店員／專櫃人員,售票／收銀人員,,,,門市／店員／專櫃人員,售票／收銀人員,冷熱飲調製人員,調酒師／吧台人員,遊樂景點工作人員,飯店／旅館服務人員,休閒娛樂事業從業人員,資材人員,店長／門市管理人員,資材主管,1,2,2
best_practice,(晚班）平鎮統一超商金磚門市收銀人員,門市／店員／專櫃人員,售票／收銀人員,,,,門市／店員／專櫃人員,冷熱飲調製人員,售票／收銀人員,調酒師／吧台人員,遊樂景點工作人員,飯店／旅館服務人員,侍酒師,店長／門市管理人員,休閒娛樂事業從業人員,金融營業人員,1,2,2
best_practice,短期倉儲搬運人員(8/1~9/23),理貨人員,搬運人員,倉儲物流人員,倉管／物料管理員,包裝員／作業員,理貨人員,倉管／物料管理員,倉儲物流人員,搬運人員,包裝員／作業員,堆高機操作人員,生鮮處理人員,外務／快遞／送貨,CNC車床人員,資材人員,1,5,5
best_practice,業務人員,國內業務人員,國內業務主管,國外業務人員,,,國內業務人員,國外業務人員,業務助理,國內業務主管,通路開發人員,,,,,,1,3,3
best_practice,生技食品行銷業務,國內業務人員,醫藥業務代表,國外業務人員,,,國內業務人員,國外業務人員,醫藥業務代表,國外業務主管,廣告AE,國內業務主管,產品企劃主管,客服主管,國貿人員,企管顧問,1,3,3
best_practice,業務專員(高雄市),國內業務人員,,國外業務人員,,,國外業務人員,國貿人員,國內業務人員,廣告AE,國貿助理,業務助理,活動企劃人員,電話客服人員,國外業務主管,報關人員,1,2,2
best_practice,工地監工,工地監工,工務工管人員,工地主管／主任,營建工程人員,工地品管員／工程師,工地監工,工地主管／主任,工務工管人員,營建工程人員,工地品管員／工程師,水電工程師,土木工程師,土木技師,營建主管,水電工,1,5,5
best_practice,工地主任,工地主管／主任,工地監工,工地品管員／工程師,工地安全衛生工程師,現場規劃工程師,工地主管／主任,工地監工,工地品管員／工程師,工地安全衛生工程師,現場規劃工程師,土木工程師,結構技師／工程師,金屬建材架構人員,水電工程師,營建主管,1,5,5
best_practice,【大社區】新加玻外商徵正職目視檢驗員💙平日不太加班,檢驗人員,品管人員,包裝員／作業員,原料檢驗人員,汽車檢驗員,包裝員／作業員,檢驗人員,汽車檢驗員,品管人員,原料檢驗人員,塑膠押出技術人員,技術人員,CNC車床人員,機械操作人員,電機技師／工程師,1,5,5
best_practice,人力資源專員,人事助理,人事／人力資源專員,人事／人力資源主管,,,人事／人力資源專員,人事／人力資源主管,人事助理,ERP專案管理師,資料庫管理人員,人力／外勞仲介,資材人員,軟體相關管理師,神秘客,房務人員,1,3,3
best_practice,行政人員,行政人員,行政助理,行政主管,,,行政人員,行政助理,行政主管,總務人員,秘書,電腦操作／資料輸入,財務／會計助理,檔案資料管理人員,排版人員,活動企劃人員,1,3,3
best_practice,美編人員,美編人員,廣告設計,平面設計,設計助理,商業設計,美編人員,平面設計,廣告設計,商業設計,設計助理,電腦操作／資料輸入,行政人員,排版人員,秘書,總務人員,1,5,5
best_practice,內場兼職工讀生,餐廚助手,工讀生,餐飲服務人員,,,餐廚助手,餐飲服務人員,工讀生,電話客服人員,洗碗人員,客服人員,飯店／旅館服務人員,冷熱飲調製人員,門市／店員／專櫃人員,飯店／旅館櫃檯人員,1,3,3
best_practice,行銷業務人員 Sales Executive,國內業務人員,廣告AE,國外業務人員,,,廣告AE,國外業務主管,國外業務人員,國內業務人員,國貿人員,行銷企劃人員,國內業務主管,活動企劃人員,保險業務員／經紀人,醫藥業務代表,1,3,3
best_practice,外勤業務 ／ 見紅休🔥 ／ 40K-55K ／ 獎金無上限🔥 ／ 通路開發(雙北) 【UberEats】_JX,通路開發人員,國內業務人員,國外業務人員,,,國外業務人員,化學／化工工程師,通路開發人員,國內業務人員,工業設計,神秘客,國貿人員,廣告AE,票務人員／旅行社人員,產品管理師,1,3,3
best_practice,業務人員,通路開發人員,國內業務人員,國外業務人員,,,國內業務人員,國外業務人員,業務助理,國內業務主管,通路開發人員,,,,,,1,3,3
best_practice,外勤業務 ／ 見紅休🔥 ／ 40K-55K ／ 獎金無上限🔥 ／ 通路開發(台中、高雄、屏東、台南) 【UberEats】_JX,通路開發人員,國內業務人員,國外業務人員,,,國外業務人員,化學／化工工程師,工業設計,國內業務人員,通路開發人員,神秘客,國貿人員,建築繪圖／設計,客服主管,機構工程師,1,3,3
best_practice,業務人員,國內業務人員,通路開發人員,國外業務人員,,,國內業務人員,國外業務人員,業務助理,國內業務主管,通路開發人員,,,,,,1,3,3
best_practice,出貨人員(需搬重物 堆高機證照+),倉管／物料管理員,堆高機操作人員,搬運人員,理貨人員,倉儲物流人員,理貨人員,倉管／物料管理員,倉儲物流人員,搬運人員,堆高機操作人員,包裝員／作業員,吊車／起重機相關操作人員,挖土／推土機相關操作人員,生鮮處理人員,重機械操作人員,1,5,5
best_practice,總經理,經營管理主管,國內業務主管,行政主管,,,經營管理主管,行政主管,國內業務主管,廣告／行銷企劃主管,總務主管,產品企劃主管,資材主管,專案業務主管,社群經營人員,飯店／旅館主管,1,3,3
best_practice,品保儲備幹部,ISO品保人員,品管／品保主管,儲備幹部,,,品管／品保主管,ISO品保人員,儲備幹部,資材主管,產品經理,店長／門市管理人員,智慧製程工程師,品保工程師,電機工程主管,調酒師／吧台人員,1,3,3
best_practice,業務工程師,業務工程師,國內業務人員,國外業務人員,,,業務工程師,國內業務人員,國外業務人員,業務助理,客服工程師,軟體專案主管,軟體工程師,客戶成功經理,嵌入式工程師,建築繪圖／設計,1,3,3
best_practice,業務人員,國內業務主管,國內業務人員,國外業務人員,,,國內業務人員,國外業務人員,業務助理,國內業務主管,通路開發人員,,,,,,1,3,3
best_practice,日文業務人員,國貿人員,國內業務人員,國外業務人員,,,國外業務人員,廣告AE,國內業務人員,國貿人員,報關人員,國外業務主管,空運／船務,保險業務員／經紀人,醫藥業務代表,國內業務主管,1,3,3
best_practice,日文國外業務人員,國貿人員,國內業務人員,國外業務人員,,,國外業務人員,國貿人員,廣告AE,報關人員,國內業務人員,國外業務主管,空運／船務,文字客服,客服人員,電話客服人員,1,3,3
best_practice,業務專員,國貿人員,國內業務人員,國外業務人員,,,國外業務人員,廣告AE,國內業務人員,國貿人員,國外業務主管,國貿助理,電話客服人員,國內業務主管,客服主管,客服人員,1,3,3
best_practice,業務人員(有經驗),國貿人員,國內業務人員,國外業務人員,,,國外業務人員,廣告AE,國內業務人員,國貿人員,國外業務主管,報關人員,神秘客,客服主管,客服人員,電話客服人員,1,3,3
best_practice,業務人員(無經驗),國貿人員,國內業務人員,國外業務人員,,,國外業務人員,廣告AE,國內業務人員,國貿人員,國外業務主管,報關人員,客服人員,電話客服人員,客服主管,神秘客,1,3,3
best_practice,B2B銷售業務工程師(台中) ※無經驗可、免工程背景,國內業務人員,業務工程師,國外業務人員,,,國內業務人員,業務工程師,國外業務人員,廣告AE,客服工程師,醫藥業務代表,客戶成功經理,神秘客,國外業務主管,建築繪圖／設計,1,3,3
best_practice,業務銷售高手,國內業務人員,國內業務主管,國外業務人員,,,國內業務人員,廣告AE,國外業務人員,國外業務主管,國內業務主管,行銷企劃人員,醫藥業務代表,汽車銷售人員,國貿人員,客服主管,1,3,3
best_practice,業務組長、專員,國內業務人員,國內業務主管,國外業務人員,,,國外業務人員,國內業務人員,國外業務主管,國內業務主管,廣告AE,國貿人員,儲備幹部,客服主管,長照機構業務負責人,保險業務員／經紀人,1,3,3
best_practice,業務工程師,國內業務人員,業務工程師,國外業務人員,,,業務工程師,國內業務人員,國外業務人員,業務助理,客服工程師,軟體專案主管,軟體工程師,客戶成功經理,嵌入式工程師,建築繪圖／設計,1,3,3
best_practice,清潔廠務,清潔／資源回收人員,廠務助理,,,,廠務助理,領班／管理幹部,清潔／資源回收人員,房務人員,CNC車床人員,工廠高階主管,鍋爐相關人員,水電工,機械加工技術人員,泥水工相關人員,1,2,2
best_practice,廠務工程師(輪班),廠務,廠務助理,,,,廠務,BIOS工程師,IC佈局工程師,廠務助理,測量／儀校人員,RF通訊工程師,IC設計工程師,工務工管人員,工廠高階主管,電子設備維修人員,1,2,2
best_practice,廠務,廠務,廠務助理,,,,廠務,廠務助理,工廠高階主管,生管主管,製程主管,領班／管理幹部,CNC車床人員,鍋爐相關人員,汽車維修人員,壓鑄模具技術人員,1,2,2
best_practice,人力資源科長,人事／人力資源主管,人事／人力資源專員,行政主管,,,人事／人力資源主管,人事／人力資源專員,ERP專案管理師,資料庫管理人員,行政主管,軟體相關管理師,人力／外勞仲介,公關企劃人員,人事助理,儲備幹部,1,3,3
best_practice,【南西店】內場PT｜時薪200元起 #工時達標 220元/hr,餐廚助手,西式廚師,餐飲服務人員,,,餐廚助手,洗碗人員,西式廚師,餐飲服務人員,其他料理廚師,中式廚師,調酒師／吧台人員,日式廚師,冷熱飲調製人員,烹飪老師,1,3,3
best_practice,【信義店】內場 PT｜時薪220元起 #工時達標 240元/hr,餐廚助手,西式廚師,餐飲服務人員,,,餐廚助手,洗碗人員,西式廚師,餐飲服務人員,其他料理廚師,中式廚師,調酒師／吧台人員,冷熱飲調製人員,日式廚師,烹飪老師,1,3,3
best_practice,【敦北店】內場PT｜時薪220元起 #工時達標 240元/hr,餐廚助手,西式廚師,餐飲服務人員,,,餐廚助手,西式廚師,洗碗人員,餐飲服務人員,其他料理廚師,中式廚師,調酒師／吧台人員,日式廚師,冷熱飲調製人員,烹飪老師,1,3,3
best_practice,"很牛崇德店【內場廚務人員】月薪37,200元起",餐廚助手,西式廚師,餐飲服務人員,,,餐廚助手,西式廚師,其他料理廚師,餐飲服務人員,洗碗人員,中式廚師,調酒師／吧台人員,冷熱飲調製人員,烹飪老師,日式廚師,1,3,3
best_practice,【台中店】內場PT｜時薪200元起 #工時達標 220元/hr,餐廚助手,西式廚師,餐飲服務人員,,,餐廚助手,洗碗人員,餐飲服務人員,西式廚師,其他料理廚師,調酒師／吧台人員,冷熱飲調製人員,中式廚師,門市／店員／專櫃人員,日式廚師,1,3,3
best_practice,【BEPPIN義大利麵-大直美麗華店】內、外場全職夥伴(月薪37500元起),餐廚助手,西式廚師,餐飲服務人員,,,餐廚助手,西式廚師,餐飲服務人員,洗碗人員,其他料理廚師,調酒師／吧台人員,冷熱飲調製人員,中式廚師,日式廚師,侍酒師,1,3,3
best_practice,★時薪220~260元起★一頭班【雄獅集團｜gonnaEAT仁愛店】內場計時人員,餐廚助手,西式廚師,餐飲服務人員,,,餐廚助手,西式廚師,洗碗人員,其他料理廚師,餐飲服務人員,調酒師／吧台人員,中式廚師,冷熱飲調製人員,烹飪老師,日式廚師,1,3,3
best_practice,德氏長照集團｜營運品質稽查中心 財務稽核暨成本分析師（Cost Accountant／稽核支援）,財務分析／財務人員,主辦會計,成本會計人員,,,成本會計人員,財務分析／財務人員,查帳／審計人員,會計／出納／記帳人員,主辦會計,稅務人員,會計師,神秘客,資料庫管理人員,檔案資料管理人員,1,3,3
best_practice,三重物流倉儲-倉管理貨人員(固定週日休、白天班),倉儲物流人員,理貨人員,包裝員／作業員,倉管／物料管理員,生鮮處理人員,倉管／物料管理員,倉儲物流人員,理貨人員,包裝員／作業員,生鮮處理人員,資材人員,生管／助理,重機械操作人員,堆高機操作人員,搬運人員,1,5,5
best_practice,內場工讀生,餐廚助手,工讀生,餐飲服務人員,洗碗人員,生鮮處理人員,餐廚助手,餐飲服務人員,工讀生,洗碗人員,生鮮處理人員,客服人員,電話客服人員,門市／店員／專櫃人員,冷熱飲調製人員,,1,5,5
best_practice,主辦成本會計,會計／出納／記帳人員,主辦會計,成本會計人員,,,主辦會計,成本會計人員,會計師,財務／會計主管,會計／出納／記帳人員,稅務人員,財務分析／財務人員,查帳／審計人員,行政主管,客戶成功經理,1,3,3
best_practice,"▼國內業務人員(36,000↑)",國內業務人員,國貿人員,國外業務人員,,,國外業務人員,國內業務人員,廣告AE,國貿人員,國外業務主管,報關人員,客服主管,客服人員,電話客服人員,票務人員／旅行社人員,1,3,3
best_practice,國貿業務人員,國內業務人員,國貿人員,國外業務人員,,,國外業務人員,廣告AE,國貿人員,國內業務人員,國外業務主管,報關人員,保險業務員／經紀人,國內業務主管,客服主管,國貿助理,1,3,3
best_practice,業務國貿人員,國內業務人員,國貿人員,國外業務人員,,,國外業務人員,廣告AE,國貿人員,國內業務人員,報關人員,國外業務主管,保險業務員／經紀人,客服主管,空運／船務,國內業務主管,1,3,3
best_practice,業務專員,國內業務人員,國貿人員,國外業務人員,,,國外業務人員,廣告AE,國內業務人員,國貿人員,國外業務主管,國貿助理,電話客服人員,國內業務主管,客服主管,客服人員,1,3,3
best_practice,高雄分公司業務人員,國內業務人員,國貿人員,國外業務人員,,,國外業務人員,國內業務人員,廣告AE,國貿人員,報關人員,國外業務主管,保險業務員／經紀人,國內業務主管,國貿助理,空運／船務,1,3,3
best_practice,國貿人員,國貿助理,國貿人員,國外業務人員,,,國貿人員,國貿助理,報關人員,保稅人員,國外業務人員,廣告AE,國內業務人員,客服主管,保險業務員／經紀人,國外業務主管,1,3,3
best_practice,國貿人員,國貿人員,國貿助理,國外業務人員,,,國貿人員,國貿助理,報關人員,保稅人員,國外業務人員,廣告AE,國內業務人員,客服主管,保險業務員／經紀人,國外業務主管,1,3,3
best_practice,【業務開發人員】,國內業務人員,通路開發人員,國外業務人員,,,國外業務人員,國內業務人員,廣告AE,國貿人員,通路開發人員,客服主管,活動企劃人員,國外業務主管,產品企劃人員,國貿助理,1,3,3
best_practice,成本會計人員(有製造業成本帳相關經驗佳),主辦會計,成本會計人員,查帳／審計人員,,,主辦會計,成本會計人員,會計／出納／記帳人員,財務分析／財務人員,查帳／審計人員,稅務人員,會計師,財務／會計主管,客戶成功經理,國貿人員,1,3,3
best_practice,會計人員,財務／會計助理,會計／出納／記帳人員,查帳／審計人員,,,會計／出納／記帳人員,稅務人員,財務分析／財務人員,查帳／審計人員,財務／會計助理,會計師,財務／會計主管,主辦會計,總務人員,行政人員,1,3,3
best_practice,審計人員,財務／會計助理,會計／出納／記帳人員,查帳／審計人員,,,查帳／審計人員,會計／出納／記帳人員,財務／會計助理,排版人員,財務分析／財務人員,電腦操作／資料輸入,資料庫管理人員,稅務人員,行政人員,總務人員,1,3,3
best_practice,《週休》會計人員(電洽優先面試),會計／出納／記帳人員,財務／會計助理,查帳／審計人員,,,會計／出納／記帳人員,財務／會計助理,財務分析／財務人員,查帳／審計人員,稅務人員,電腦操作／資料輸入,行政人員,秘書,檔案資料管理人員,總務人員,1,3,3
best_practice,記帳人員,會計／出納／記帳人員,財務／會計助理,查帳／審計人員,,,會計／出納／記帳人員,稅務人員,財務分析／財務人員,查帳／審計人員,財務／會計助理,財務／會計主管,會計師,金融營業人員,總務人員,行政人員,1,3,3
best_practice,KL-【知名遊戲公司】-會計專員(具有會計概念/財會科系背景畢業生可!),會計／出納／記帳人員,財務／會計助理,查帳／審計人員,,,會計／出納／記帳人員,財務分析／財務人員,稅務人員,查帳／審計人員,財務／會計助理,財務／會計主管,會計師,秘書,電腦操作／資料輸入,行政人員,1,3,3
best_practice,會計人員,會計／出納／記帳人員,財務／會計助理,查帳／審計人員,,,會計／出納／記帳人員,稅務人員,財務分析／財務人員,查帳／審計人員,財務／會計助理,會計師,財務／會計主管,主辦會計,總務人員,行政人員,1,3,3
best_practice,記帳報稅人員,稅務人員,會計／出納／記帳人員,查帳／審計人員,,,會計／出納／記帳人員,稅務人員,財務分析／財務人員,查帳／審計人員,報關人員,會計師,財務／會計助理,國貿人員,財務／會計主管,總務人員,1,3,3
best_practice,稅務會計人員,稅務人員,會計／出納／記帳人員,查帳／審計人員,,,稅務人員,會計／出納／記帳人員,財務分析／財務人員,查帳／審計人員,會計師,財務／會計主管,主辦會計,財務／會計助理,總務人員,國貿人員,1,3,3
best_practice,記帳審計員,財務／會計助理,會計／出納／記帳人員,查帳／審計人員,,,會計／出納／記帳人員,查帳／審計人員,財務分析／財務人員,稅務人員,財務／會計助理,會計師,財務／會計主管,主辦會計,總務人員,行政人員,1,3,3
best_practice,記帳人員｜會計人員,財務／會計助理,會計／出納／記帳人員,查帳／審計人員,,,會計／出納／記帳人員,稅務人員,財務分析／財務人員,查帳／審計人員,財務／會計助理,財務／會計主管,會計師,主辦會計,總務人員,行政人員,1,3,3
best_practice,(正職)記帳報稅人員,稅務人員,會計／出納／記帳人員,查帳／審計人員,,,會計／出納／記帳人員,稅務人員,財務分析／財務人員,查帳／審計人員,財務／會計助理,財務／會計主管,會計師,秘書,電腦操作／資料輸入,主辦會計,1,3,3
best_practice,會計人員-鶯歌,會計／出納／記帳人員,財務分析／財務人員,查帳／審計人員,,,會計／出納／記帳人員,財務分析／財務人員,稅務人員,財務／會計助理,查帳／審計人員,會計師,財務／會計主管,電腦操作／資料輸入,行政人員,總務人員,1,3,3
best_practice,記帳/會計人員,會計／出納／記帳人員,財務分析／財務人員,查帳／審計人員,,,會計／出納／記帳人員,稅務人員,財務分析／財務人員,查帳／審計人員,財務／會計主管,會計師,財務／會計助理,主辦會計,總務人員,金融營業人員,1,3,3
best_practice,記帳員,會計／出納／記帳人員,財務分析／財務人員,查帳／審計人員,,,會計／出納／記帳人員,查帳／審計人員,稅務人員,財務分析／財務人員,財務／會計助理,金融營業人員,行政人員,財務／會計主管,電腦操作／資料輸入,總務人員,1,3,3
best_practice,財會專員,會計／出納／記帳人員,稅務人員,查帳／審計人員,,,會計／出納／記帳人員,稅務人員,財務分析／財務人員,查帳／審計人員,會計師,財務／會計主管,金融營業人員,財務／會計助理,主辦會計,總務人員,1,3,3
best_practice,記帳報稅人員-新北板橋所,會計／出納／記帳人員,稅務人員,查帳／審計人員,,,會計／出納／記帳人員,稅務人員,財務分析／財務人員,查帳／審計人員,財務／會計助理,報關人員,會計師,國貿人員,財務／會計主管,電腦操作／資料輸入,1,3,3
best_practice,記帳報稅人員-新北板橋所(三年以上事務所經驗),會計／出納／記帳人員,稅務人員,查帳／審計人員,,,會計／出納／記帳人員,稅務人員,財務分析／財務人員,查帳／審計人員,國貿人員,報關人員,股務人員,會計師,財務／會計助理,財務／會計主管,1,3,3
best_practice,會計專員-新北板橋所,會計／出納／記帳人員,稅務人員,查帳／審計人員,,,會計／出納／記帳人員,稅務人員,財務分析／財務人員,查帳／審計人員,財務／會計助理,財務／會計主管,會計師,主辦會計,電腦操作／資料輸入,行政人員,1,3,3
best_practice,鼎盛十里–會計人員,會計／出納／記帳人員,財務／會計助理,查帳／審計人員,,,會計／出納／記帳人員,財務分析／財務人員,稅務人員,財務／會計助理,查帳／審計人員,財務／會計主管,會計師,主辦會計,電腦操作／資料輸入,行政人員,1,3,3
best_practice,N4000 【財會處】報表會計專員-資深者另議,會計／出納／記帳人員,會計師,查帳／審計人員,,,會計／出納／記帳人員,稅務人員,財務分析／財務人員,會計師,查帳／審計人員,財務／會計助理,財務／會計主管,主辦會計,秘書,電腦操作／資料輸入,1,3,3
best_practice,財務會計人員(總公司),會計／出納／記帳人員,財務分析／財務人員,查帳／審計人員,,,會計／出納／記帳人員,稅務人員,財務分析／財務人員,總務人員,查帳／審計人員,財務／會計助理,財務／會計主管,會計師,行政人員,行政主管,1,3,3
best_practice,帳務會計,會計／出納／記帳人員,財務分析／財務人員,查帳／審計人員,,,會計／出納／記帳人員,稅務人員,財務分析／財務人員,會計師,查帳／審計人員,財務／會計主管,財務／會計助理,主辦會計,總務人員,行政人員,1,3,3
best_practice,財務法遵專員【國際非營利組織｜穩定發展｜使命導向】(M),會計／出納／記帳人員,財務分析／財務人員,查帳／審計人員,,,財務分析／財務人員,會計／出納／記帳人員,查帳／審計人員,稅務人員,會計師,財務／會計主管,金融營業人員,保險業務員／經紀人,主辦會計,報關人員,1,3,3
best_practice,急*稅務會計(薪五萬),會計／出納／記帳人員,財務分析／財務人員,查帳／審計人員,,,會計／出納／記帳人員,稅務人員,財務分析／財務人員,財務／會計助理,查帳／審計人員,會計師,秘書,國貿人員,國貿助理,財務／會計主管,1,3,3
best_practice,記帳人員,會計／出納／記帳人員,財務分析／財務人員,查帳／審計人員,,,會計／出納／記帳人員,稅務人員,財務分析／財務人員,查帳／審計人員,財務／會計助理,財務／會計主管,會計師,金融營業人員,總務人員,行政人員,1,3,3
best_practice,業務人員,國內業務人員,國內業務主管,通路開發人員,,,國內業務人員,國外業務人員,業務助理,國內業務主管,通路開發人員,,,,,,1,3,3
best_practice,專案部教育市場業務開發人員,國內業務人員,國內業務主管,通路開發人員,,,國內業務人員,通路開發人員,不動產經紀人／營業員,國外業務主管,國內業務主管,客服主管,廣告AE,土地開發人員,客戶成功經理,產品企劃主管,1,3,3
best_practice,【梨谷ATT信義店】外場吧檯夥伴(一頭班)-38-43K,調酒師／吧台人員,餐飲服務人員,餐廚助手,,,調酒師／吧台人員,冷熱飲調製人員,餐飲服務人員,侍酒師,餐廚助手,西式廚師,洗碗人員,麵包師,其他料理廚師,咖啡師,1,3,3
